,Unnamed: 0,driver,ageDuringRace,points
3026,3026,RobertKubica,25,0.0
3027,3027,VitalyPetrov,26,0.0
3028,3028,FernandoAlonso,29,0.0
3029,3029,FelipeMassa,29,0.0
3030,3030,HeikkiKovalainen,29,0.0
3031,3031,JarnoTrulli,36,0.0
3032,3032,SébastienBuemi,22,0.0
3033,3033,JaimeAlguersuari,20,0.0
3034,3034,TimoGlock,28,0.0
3035,3035,Lucasdi Grassi,26,0.0
3036,3036,MarkWebber,34,25.0
3037,3037,SebastianVettel,23,6.0
3038,3038,AdrianSutil,27,4.0
3039,3039,VitantonioLiuzzi,30,0.0
3040,3040,SakonYamamoto,28,0.0
3041,3041,KarunChandhok,26,0.0
3042,3042,LewisHamilton,26,12.0
3043,3043,JensonButton,31,0.0
3044,3044,NicoRosberg,26,8.0
3045,3045,MichaelSchumacher,42,2.0
3046,3046,RubensBarrichello,39,0.0
3047,3047,PastorMaldonado,26,0.0
3048,3048,KamuiKobayashi,25,0.0
3049,3049,SergioPérez,21,6.0
3050,3050,NickHeidfeld,34,4.0
3051,3051,VitalyPetrov,27,0.0
3052,3052,FernandoAlonso,30,25.0
3053,3053,FelipeMassa,30,10.0
3054,3054,HeikkiKovalainen,29,0.0
3055,3055,JarnoTrulli,37,0.0
3056,3056,SébastienBuemi,22,0.0
3057,3057,JaimeAlguersuari,21,1.0
3058,3058,TimoGlock,29,0.0
3059,3059,Jérômed'Ambrosio,25,0.0
3060,3060,MarkWebber,35,15.0
3061,3061,SebastianVettel,24,18.0
3062,3062,AdrianSutil,28,0.0
3063,3063,Pauldi Resta,25,0.0
3064,3064,VitantonioLiuzzi,31,0.0
3065,3065,DanielRicciardo,22,0.0
3066,3066,LewisHamilton,27,4.0
3067,3067,JensonButton,32,1.0
3068,3068,NicoRosberg,27,0.0
3069,3069,MichaelSchumacher,43,6.0
3070,3070,BrunoSenna,28,2.0
3071,3071,PastorMaldonado,27,0.0
3072,3072,KamuiKobayashi,25,0.0
3073,3073,SergioPérez,22,0.0
3074,3074,FernandoAlonso,31,18.0
3075,3075,FelipeMassa,31,12.0
3076,3076,HeikkiKovalainen,30,0.0
3077,3077,VitalyPetrov,27,0.0
3078,3078,KimiRäikkönen,32,10.0
3079,3079,RomainGrosjean,26,8.0
3080,3080,DanielRicciardo,23,0.0
3081,3081,Jean-ÉricVergne,22,0.0
3082,3082,TimoGlock,30,0.0
3083,3083,CharlesPic,22,0.0
3084,3084,MarkWebber,35,25.0
3085,3085,SebastianVettel,25,15.0
3086,3086,NicoHülkenberg,24,0.0
3087,3087,Pauldi Resta,26,0.0
3088,3088,Pedrode la Rosa,41,0.0
3089,3089,NarainKarthikeyan,35,0.0
3090,3090,FernandoAlonso,33,1.0
3091,3091,JensonButton,35,0.0
3092,3092,LewisHamilton,30,25.0
3093,3093,NicoRosberg,29,18.0
3094,3094,FelipeMassa,34,12.0
3095,3095,ValtteriBottas,25,10.0
3096,3096,MarcusEricsson,24,0.0
3097,3097,FelipeNasr,22,0.0
3098,3098,KimiRäikkönen,35,4.0
3099,3099,SebastianVettel,27,15.0
3100,3100,RomainGrosjean,29,0.0
3101,3101,PastorMaldonado,30,0.0
3102,3102,MaxVerstappen,17,0.0
3103,3103,CarlosSainz,20,0.0
3104,3104,DanielRicciardo,25,0.0
3105,3105,DaniilKvyat,21,8.0
3106,3106,NicoHülkenberg,27,6.0
3107,3107,SergioPérez,25,2.0
3108,3108,WillStevens,23,0.0
3109,3109,RobertoMerhi,24,0.0
3110,3110,FernandoAlonso,35,0.0
3111,3111,JensonButton,36,0.0
3112,3112,LewisHamilton,31,25.0
3113,3113,NicoRosberg,31,15.0
3114,3114,FelipeMassa,35,0.0
3115,3115,ValtteriBottas,27,0.0
3116,3116,FelipeNasr,24,0.0
3117,3117,KevinMagnussen,24,0.0
3118,3118,JolyonPalmer,25,0.0
3119,3119,KimiRäikkönen,37,10.0
3120,3120,SebastianVettel,29,2.0
3121,3121,DaniilKvyat,22,1.0
3122,3122,CarlosSainz,22,4.0
3123,3123,DanielRicciardo,27,12.0
3124,3124,MaxVerstappen,19,18.0
3125,3125,NicoHülkenberg,29,6.0
3126,3126,SergioPérez,26,8.0
3127,3127,RomainGrosjean,30,0.0
3128,3128,EstebanGutiérrez,25,0.0
3129,3129,PascalWehrlein,21,0.0
3130,3130,RioHaryanto,23,0.0
3131,3131,FernandoAlonso,35,0.0
3132,3132,StoffelVandoorne,25,0.0
3133,3133,LewisHamilton,32,25.0
3134,3134,ValtteriBottas,27,18.0
3135,3135,FelipeMassa,36,1.0
3136,3136,LanceStroll,18,0.0
3137,3137,MarcusEricsson,26,0.0
3138,3138,PascalWehrlein,22,0.0
3139,3139,NicoHülkenberg,29,8.0
3140,3140,JolyonPalmer,26,0.0
3141,3141,KimiRäikkönen,37,15.0
3142,3142,SebastianVettel,30,6.0
3143,3143,DaniilKvyat,23,0.0
3144,3144,CarlosSainz,22,0.0
3145,3145,DanielRicciardo,28,10.0
3146,3146,MaxVerstappen,19,12.0
3147,3147,SergioPérez,27,2.0
3148,3148,EstebanOcon,20,4.0
3149,3149,RomainGrosjean,31,0.0
3150,3150,KevinMagnussen,24,0.0
3151,3151,FernandoAlonso,37,4.0
3152,3152,StoffelVandoorne,26,0.0
3153,3153,LewisHamilton,33,18.0
3154,3154,ValtteriBottas,28,12.0
3155,3155,LanceStroll,19,0.0
3156,3156,SergeySirotkin,22,0.0
3157,3157,MarcusEricsson,27,0.0
3158,3158,CharlesLeclerc,20,0.0
3159,3159,NicoHülkenberg,30,8.0
3160,3160,CarlosSainz,23,0.0
3161,3161,KimiRäikkönen,38,15.0
3162,3162,SebastianVettel,31,25.0
3163,3163,PierreGasly,22,0.0
3164,3164,BrendonHartley,28,0.0
3165,3165,DanielRicciardo,29,10.0
3166,3166,MaxVerstappen,20,0.0
3167,3167,SergioPérez,28,1.0
3168,3168,EstebanOcon,21,6.0
3169,3169,RomainGrosjean,32,0.0
3170,3170,KevinMagnussen,25,2.0
3171,3171,KimiRäikkönen,27,6.0
3172,3172,JuanPablo Montoya,31,3.0
3173,3173,NickHeidfeld,29,2.0
3174,3174,JacquesVilleneuve,35,1.0
3175,3175,NicoRosberg,21,0.0
3176,3176,MarkWebber,30,0.0
3177,3177,FernandoAlonso,25,10.0
3178,3178,GiancarloFisichella,33,5.0
3179,3179,FelipeMassa,25,4.0
3180,3180,MichaelSchumacher,37,8.0
3181,3181,VitantonioLiuzzi,26,0.0
3182,3182,ScottSpeed,23,0.0
3183,3183,JarnoTrulli,32,0.0
3184,3184,RalfSchumacher,31,0.0
3185,3185,TakumaSato,29,0.0
3186,3186,FranckMontagny,28,0.0
3187,3187,DavidCoulthard,35,0.0
3188,3188,ChristianKlien,23,0.0
3189,3189,JensonButton,26,0.0
3190,3190,RubensBarrichello,34,0.0
3191,3191,ChristijanAlbers,27,0.0
3192,3192,TiagoMonteiro,30,0.0
3193,3193,KimiRäikkönen,25,6.0
3194,3194,JuanPablo Montoya,30,10.0
3195,3195,NickHeidfeld,28,0.0
3196,3196,MarkWebber,29,0.0
3197,3197,TiagoMonteiro,29,0.0
3198,3198,NarainKarthikeyan,28,0.0
3199,3199,FelipeMassa,24,0.0
3200,3200,JacquesVilleneuve,34,0.0
3201,3201,FernandoAlonso,24,8.0
3202,3202,GiancarloFisichella,32,5.0
3203,3203,ChristijanAlbers,26,0.0
3204,3204,PatrickFriesacher,25,0.0
3205,3205,RubensBarrichello,33,2.0
3206,3206,MichaelSchumacher,36,3.0
3207,3207,JarnoTrulli,31,0.0
3208,3208,RalfSchumacher,30,1.0
3209,3209,TakumaSato,28,0.0
3210,3210,JensonButton,25,4.0
3211,3211,DavidCoulthard,34,0.0
3212,3212,ChristianKlien,22,0.0
3213,3213,KimiRäikkönen,23,6.0
3214,3214,DavidCoulthard,32,4.0
3215,3215,RalfSchumacher,28,0.0
3216,3216,JuanPablo Montoya,27,8.0
3217,3217,GiancarloFisichella,30,0.0
3218,3218,RalphFirman,28,0.0
3219,3219,NickHeidfeld,26,0.0
3220,3220,Heinz-HaraldFrentzen,36,0.0
3221,3221,FernandoAlonso,21,0.0
3222,3222,JarnoTrulli,29,3.0
3223,3223,JosVerstappen,31,0.0
3224,3224,JustinWilson,24,0.0
3225,3225,RubensBarrichello,31,10.0
3226,3226,MichaelSchumacher,34,5.0
3227,3227,Cristianoda Matta,29,2.0
3228,3228,OlivierPanis,36,0.0
3229,3229,JensonButton,23,1.0
3230,3230,JacquesVilleneuve,32,0.0
3231,3231,MarkWebber,26,0.0
3232,3232,AntônioPizzonia,22,0.0
3233,3233,KimiRäikkönen,25,8.0
3234,3234,DavidCoulthard,33,2.0
3235,3235,JuanPablo Montoya,29,4.0
3236,3236,MarcGené,30,0.0
3237,3237,NickHeidfeld,27,0.0
3238,3238,GiorgioPantano,25,0.0
3239,3239,FelipeMassa,23,0.0
3240,3240,GiancarloFisichella,31,3.0
3241,3241,FernandoAlonso,23,0.0
3242,3242,JarnoTrulli,30,0.0
3243,3243,GianmariaBruni,23,0.0
3244,3244,ZsoltBaumgartner,23,0.0
3245,3245,RubensBarrichello,32,6.0
3246,3246,MichaelSchumacher,35,10.0
3247,3247,Cristianoda Matta,31,0.0
3248,3248,OlivierPanis,38,0.0
3249,3249,TakumaSato,27,0.0
3250,3250,JensonButton,24,5.0
3251,3251,MarkWebber,28,1.0
3252,3252,ChristianKlien,21,0.0
3253,3253,DavidCoulthard,29,10.0
3254,3254,MikaHäkkinen,31,6.0
3255,3255,JensonButton,20,2.0
3256,3256,RalfSchumacher,24,3.0
3257,3257,JarnoTrulli,25,1.0
3258,3258,Heinz-HaraldFrentzen,32,0.0
3259,3259,MikaSalo,33,0.0
3260,3260,PedroDiniz,29,0.0
3261,3261,NickHeidfeld,22,0.0
3262,3262,JeanAlesi,35,0.0
3263,3263,MarcGené,26,0.0
3264,3264,GastónMazzacane,24,0.0
3265,3265,RubensBarrichello,27,0.0
3266,3266,MichaelSchumacher,31,4.0
3267,3267,JacquesVilleneuve,29,0.0
3268,3268,RicardoZonta,24,0.0
3269,3269,EddieIrvine,34,0.0
3270,3270,JohnnyHerbert,35,0.0
3271,3271,GiancarloFisichella,27,0.0
3272,3272,AlexanderWurz,26,0.0
3273,3273,Pedrode la Rosa,29,0.0
3274,3274,JosVerstappen,28,0.0
3275,3275,DavidCoulthard,27,0.0
3276,3276,MikaHäkkinen,30,6.0
3277,3277,JacquesVilleneuve,27,0.0
3278,3278,Heinz-HaraldFrentzen,31,0.0
3279,3279,RalfSchumacher,23,1.0
3280,3280,DamonHill,38,0.0
3281,3281,JeanAlesi,34,0.0
3282,3282,JohnnyHerbert,34,0.0
3283,3283,JarnoTrulli,24,0.0
3284,3284,OlivierPanis,32,0.0
3285,3285,EstebanTuero,20,0.0
3286,3286,ShinjiNakano,27,0.0
3287,3287,MichaelSchumacher,29,10.0
3288,3288,EddieIrvine,33,4.0
3289,3289,GiancarloFisichella,25,2.0
3290,3290,AlexanderWurz,24,3.0
3291,3291,RubensBarrichello,26,0.0
3292,3292,JosVerstappen,26,0.0
3293,3293,MikaSalo,32,0.0
3294,3294,PedroDiniz,28,0.0
3295,3295,ToranosukeTakagi,24,0.0
3296,3296,RicardoRosset,30,0.0
3297,3297,DavidCoulthard,26,3.0
3298,3298,MikaHäkkinen,28,0.0
3299,3299,JacquesVilleneuve,26,10.0
3300,3300,Heinz-HaraldFrentzen,30,0.0
3301,3301,GiancarloFisichella,24,0.0
3302,3302,RalfSchumacher,22,2.0
3303,3303,JohnnyHerbert,33,0.0
3304,3304,NorbertoFontana,22,0.0
3305,3305,JarnoTrulli,23,0.0
3306,3306,ShinjiNakano,26,0.0
3307,3307,TarsoMarques,21,0.0
3308,3308,UkyoKatayama,34,0.0
3309,3309,MichaelSchumacher,28,0.0
3310,3310,EddieIrvine,31,0.0
3311,3311,AlexanderWurz,23,4.0
3312,3312,JeanAlesi,33,6.0
3313,3313,RubensBarrichello,25,0.0
3314,3314,JanMagnussen,24,0.0
3315,3315,PedroDiniz,27,0.0
3316,3316,DamonHill,36,1.0
3317,3317,JosVerstappen,25,0.0
3318,3318,MikaSalo,30,0.0
3319,3319,JensonButton,33,0.0
3320,3320,SergioPérez,23,0.0
3321,3321,LewisHamilton,28,12.0
3322,3322,NicoRosberg,28,25.0
3323,3323,PastorMaldonado,28,0.0
3324,3324,ValtteriBottas,23,0.0
3325,3325,NicoHülkenberg,25,1.0
3326,3326,EstebanGutiérrez,21,0.0
3327,3327,FernandoAlonso,31,15.0
3328,3328,FelipeMassa,32,8.0
3329,3329,CharlesPic,23,0.0
3330,3330,Giedovan der Garde,28,0.0
3331,3331,KimiRäikkönen,33,10.0
3332,3332,RomainGrosjean,27,0.0
3333,3333,DanielRicciardo,24,4.0
3334,3334,Jean-ÉricVergne,23,0.0
3335,3335,MaxChilton,22,0.0
3336,3336,JulesBianchi,23,0.0
3337,3337,MarkWebber,36,18.0
3338,3338,SebastianVettel,26,0.0
3339,3339,AdrianSutil,30,6.0
3340,3340,Pauldi Resta,27,2.0
3341,3341,JensonButton,34,12.0
3342,3342,KevinMagnussen,21,6.0
3343,3343,LewisHamilton,29,25.0
3344,3344,NicoRosberg,28,0.0
3345,3345,FelipeMassa,33,0.0
3346,3346,ValtteriBottas,24,18.0
3347,3347,AdrianSutil,31,0.0
3348,3348,EstebanGutiérrez,22,0.0
3349,3349,FernandoAlonso,32,8.0
3350,3350,KimiRäikkönen,34,0.0
3351,3351,KamuiKobayashi,27,0.0
3352,3352,MarcusEricsson,23,0.0
3353,3353,RomainGrosjean,28,0.0
3354,3354,PastorMaldonado,29,0.0
3355,3355,Jean-ÉricVergne,24,1.0
3356,3356,DaniilKvyat,20,2.0
3357,3357,MaxChilton,23,0.0
3358,3358,JulesBianchi,24,0.0
3359,3359,SebastianVettel,26,10.0
3360,3360,DanielRicciardo,24,15.0
3361,3361,NicoHülkenberg,26,4.0
3362,3362,SergioPérez,24,0.0
3363,3363,MikaHäkkinen,26,0.0
3364,3364,MarkBlundell,29,2.0
3365,3365,DavidCoulthard,24,4.0
3366,3366,DamonHill,34,0.0
3367,3367,RubensBarrichello,23,0.0
3368,3368,EddieIrvine,29,0.0
3369,3369,Heinz-HaraldFrentzen,28,1.0
3370,3370,Jean-ChristopheBoullion,25,0.0
3371,3371,LucaBadoer,24,0.0
3372,3372,PierluigiMartini,34,0.0
3373,3373,JeanAlesi,31,6.0
3374,3374,GerhardBerger,35,0.0
3375,3375,MichaelSchumacher,26,0.0
3376,3376,JohnnyHerbert,31,10.0
3377,3377,OlivierPanis,28,3.0
3378,3378,MartinBrundle,36,0.0
3379,3379,MikaSalo,28,0.0
3380,3380,UkyoKatayama,32,0.0
3381,3381,TakiInoue,31,0.0
3382,3382,MassimilianoPapis,25,0.0
3383,3383,PedroDiniz,25,0.0
3384,3384,RobertoMoreno,36,0.0
3385,3385,AndreaMontermini,31,0.0
3386,3386,BertrandGachot,32,0.0
3387,3387,MikaHäkkinen,26,4.0
3388,3388,MartinBrundle,35,0.0
3389,3389,DavidCoulthard,23,2.0
3390,3390,DamonHill,34,10.0
3391,3391,RubensBarrichello,22,3.0
3392,3392,EddieIrvine,28,0.0
3393,3393,Heinz-HaraldFrentzen,27,0.0
3394,3394,Andreade Cesaris,35,0.0
3395,3395,PierluigiMartini,33,0.0
3396,3396,MicheleAlboreto,37,0.0
3397,3397,JeanAlesi,30,6.0
3398,3398,GerhardBerger,35,0.0
3399,3399,MichaelSchumacher,25,0.0
3400,3400,JosVerstappen,22,0.0
3401,3401,OlivierPanis,28,0.0
3402,3402,ÉricBernard,30,0.0
3403,3403,UkyoKatayama,31,1.0
3404,3404,MarkBlundell,28,0.0
3405,3405,GianniMorbidelli,26,0.0
3406,3406,ChristianFittipaldi,23,0.0
3407,3407,DavidBrabham,29,0.0
3408,3408,Jean-MarcGounon,31,0.0
3409,3409,JohnnyHerbert,30,0.0
3410,3410,AlessandroZanardi,27,0.0
3411,3411,ÉrikComas,31,0.0
3412,3412,OlivierBeretta,24,0.0
3413,3413,DanielRicciardo,32,10.0
3414,3414,LandoNorris,21,12.0
3415,3415,LewisHamilton,36,25.0
3416,3416,ValtteriBottas,31,15.0
3417,3417,GeorgeRussell,23,0.0
3418,3418,NicholasLatifi,26,0.0
3419,3419,CarlosSainz,26,8.0
3420,3420,CharlesLeclerc,23,18.0
3421,3421,FernandoAlonso,39,6.0
3422,3422,EstebanOcon,24,2.0
3423,3423,KimiRäikkönen,41,0.0
3424,3424,AntonioGiovinazzi,27,0.0
3425,3425,SergioPérez,31,0.0
3426,3426,MaxVerstappen,23,0.0
3427,3427,SebastianVettel,34,0.0
3428,3428,LanceStroll,22,4.0
3429,3429,NikitaMazepin,22,0.0
3430,3430,MickSchumacher,22,0.0
3431,3431,PierreGasly,25,0.0
3432,3432,YukiTsunoda,21,1.0
3433,3433,CarlosSainz,24,8.0
3434,3434,LandoNorris,19,0.0
3435,3435,LewisHamilton,34,26.0
3436,3436,ValtteriBottas,29,18.0
3437,3437,RobertKubica,34,0.0
3438,3438,GeorgeRussell,21,0.0
3439,3439,NicoHülkenberg,31,1.0
3440,3440,DanielRicciardo,30,6.0
3441,3441,SebastianVettel,32,0.0
3442,3442,CharlesLeclerc,21,15.0
3443,3443,DaniilKvyat,25,2.0
3444,3444,AlexanderAlbon,23,0.0
3445,3445,KimiRäikkönen,39,4.0
3446,3446,AntonioGiovinazzi,25,0.0
3447,3447,PierreGasly,23,12.0
3448,3448,MaxVerstappen,21,10.0
3449,3449,RomainGrosjean,33,0.0
3450,3450,KevinMagnussen,26,0.0
3451,3451,SergioPérez,29,0.0
3452,3452,LanceStroll,20,0.0
3453,3453,CarlosSainz,25,0.0
3454,3454,LandoNorris,20,10.0
3455,3455,LewisHamilton,35,25.0
3456,3456,ValtteriBottas,30,0.0
3457,3457,GeorgeRussell,21,0.0
3458,3458,NicholasLatifi,24,0.0
3459,3459,DanielRicciardo,30,12.0
3460,3460,EstebanOcon,23,8.0
3461,3461,SebastianVettel,32,1.0
3462,3462,CharlesLeclerc,22,15.0
3463,3463,KimiRäikkönen,40,0.0
3464,3464,AntonioGiovinazzi,26,0.0
3465,3465,MaxVerstappen,22,19.0
3466,3466,AlexanderAlbon,23,4.0
3467,3467,RomainGrosjean,33,0.0
3468,3468,KevinMagnussen,27,0.0
3469,3469,PierreGasly,24,6.0
3470,3470,DaniilKvyat,25,0.0
3471,3471,NicoHülkenberg,32,0.0
3472,3472,LanceStroll,21,2.0
3473,3473,CarlosSainz,26,0.0
3474,3474,LandoNorris,20,2.0
3475,3475,LewisHamilton,35,19.0
3476,3476,ValtteriBottas,31,15.0
3477,3477,GeorgeRussell,22,0.0
3478,3478,NicholasLatifi,25,0.0
3479,3479,DanielRicciardo,31,0.0
3480,3480,EstebanOcon,23,4.0
3481,3481,SebastianVettel,33,0.0
3482,3482,CharlesLeclerc,22,12.0
3483,3483,KimiRäikkönen,40,0.0
3484,3484,AntonioGiovinazzi,26,0.0
3485,3485,MaxVerstappen,22,25.0
3486,3486,AlexanderAlbon,24,10.0
3487,3487,RomainGrosjean,34,0.0
3488,3488,KevinMagnussen,27,0.0
3489,3489,PierreGasly,24,0.0
3490,3490,DaniilKvyat,26,1.0
3491,3491,NicoHülkenberg,33,6.0
3492,3492,LanceStroll,21,8.0
3493,3493,LewisHamilton,23,10.0
3494,3494,HeikkiKovalainen,26,4.0
3495,3495,NickHeidfeld,31,5.0
3496,3496,RobertKubica,23,2.0
3497,3497,NicoRosberg,23,0.0
3498,3498,KazukiNakajima,23,0.0
3499,3499,FernandoAlonso,26,0.0
3500,3500,NelsonPiquet Jr.,23,8.0
3501,3501,KimiRäikkönen,28,3.0
3502,3502,FelipeMassa,27,6.0
3503,3503,SébastienBourdais,29,0.0
3504,3504,SebastianVettel,21,1.0
3505,3505,TimoGlock,26,0.0
3506,3506,JarnoTrulli,34,0.0
3507,3507,DavidCoulthard,37,0.0
3508,3508,MarkWebber,31,0.0
3509,3509,AdrianSutil,25,0.0
3510,3510,GiancarloFisichella,35,0.0
3511,3511,JensonButton,28,0.0
3512,3512,RubensBarrichello,36,0.0
3513,3513,LewisHamilton,25,12.0
3514,3514,JensonButton,30,10.0
3515,3515,NicoRosberg,25,4.0
3516,3516,MichaelSchumacher,41,2.0
3517,3517,RubensBarrichello,38,0.0
3518,3518,NicoHülkenberg,22,0.0
3519,3519,Pedrode la Rosa,39,0.0
3520,3520,KamuiKobayashi,23,0.0
3521,3521,RobertKubica,25,6.0
3522,3522,VitalyPetrov,25,1.0
3523,3523,FernandoAlonso,29,25.0
3524,3524,FelipeMassa,29,18.0
3525,3525,HeikkiKovalainen,28,0.0
3526,3526,JarnoTrulli,36,0.0
3527,3527,SébastienBuemi,21,0.0
3528,3528,JaimeAlguersuari,20,0.0
3529,3529,TimoGlock,28,0.0
3530,3530,Lucasdi Grassi,25,0.0
3531,3531,MarkWebber,33,8.0
3532,3532,SebastianVettel,23,15.0
3533,3533,AdrianSutil,27,0.0
3534,3534,VitantonioLiuzzi,29,0.0
3535,3535,SakonYamamoto,28,0.0
3536,3536,BrunoSenna,26,0.0
3537,3537,LewisHamilton,27,0.0
3538,3538,JensonButton,32,18.0
3539,3539,NicoRosberg,27,1.0
3540,3540,MichaelSchumacher,43,6.0
3541,3541,BrunoSenna,28,0.0
3542,3542,PastorMaldonado,27,0.0
3543,3543,KamuiKobayashi,25,12.0
3544,3544,SergioPérez,22,8.0
3545,3545,FernandoAlonso,31,25.0
3546,3546,FelipeMassa,31,0.0
3547,3547,HeikkiKovalainen,30,0.0
3548,3548,VitalyPetrov,27,0.0
3549,3549,KimiRäikkönen,32,15.0
3550,3550,RomainGrosjean,26,0.0
3551,3551,DanielRicciardo,23,0.0
3552,3552,Jean-ÉricVergne,22,0.0
3553,3553,TimoGlock,30,0.0
3554,3554,CharlesPic,22,0.0
3555,3555,MarkWebber,35,4.0
3556,3556,SebastianVettel,25,10.0
3557,3557,NicoHülkenberg,24,2.0
3558,3558,Pauldi Resta,26,0.0
3559,3559,Pedrode la Rosa,41,0.0
3560,3560,NarainKarthikeyan,35,0.0
3561,3561,FernandoAlonso,35,0.0
3562,3562,JensonButton,36,4.0
3563,3563,LewisHamilton,31,25.0
3564,3564,NicoRosberg,31,12.0
3565,3565,FelipeMassa,35,0.0
3566,3566,ValtteriBottas,26,2.0
3567,3567,MarcusEricsson,25,0.0
3568,3568,FelipeNasr,23,0.0
3569,3569,KevinMagnussen,23,0.0
3570,3570,JolyonPalmer,25,0.0
3571,3571,KimiRäikkönen,36,8.0
3572,3572,SebastianVettel,29,10.0
3573,3573,DaniilKvyat,22,0.0
3574,3574,CarlosSainz,21,0.0
3575,3575,DanielRicciardo,27,18.0
3576,3576,MaxVerstappen,18,15.0
3577,3577,NicoHülkenberg,28,6.0
3578,3578,SergioPérez,26,1.0
3579,3579,RomainGrosjean,30,0.0
3580,3580,EstebanGutiérrez,25,0.0
3581,3581,PascalWehrlein,21,0.0
3582,3582,RioHaryanto,23,0.0
3583,3583,FernandoAlonso,37,0.0
3584,3584,StoffelVandoorne,26,0.0
3585,3585,LewisHamilton,33,25.0
3586,3586,ValtteriBottas,28,18.0
3587,3587,LanceStroll,19,0.0
3588,3588,SergeySirotkin,22,0.0
3589,3589,MarcusEricsson,27,2.0
3590,3590,CharlesLeclerc,20,0.0
3591,3591,NicoHülkenberg,30,10.0
3592,3592,CarlosSainz,23,0.0
3593,3593,KimiRäikkönen,38,15.0
3594,3594,SebastianVettel,31,0.0
3595,3595,PierreGasly,22,0.0
3596,3596,BrendonHartley,28,1.0
3597,3597,DanielRicciardo,29,0.0
3598,3598,MaxVerstappen,20,12.0
3599,3599,SergioPérez,28,6.0
3600,3600,EstebanOcon,21,4.0
3601,3601,RomainGrosjean,32,8.0
3602,3602,KevinMagnussen,25,0.0
3603,3603,KimiRäikkönen,26,6.0
3604,3604,Pedrode la Rosa,35,0.0
3605,3605,NickHeidfeld,29,0.0
3606,3606,JacquesVilleneuve,35,0.0
3607,3607,NicoRosberg,21,0.0
3608,3608,MarkWebber,29,0.0
3609,3609,FernandoAlonso,25,4.0
3610,3610,GiancarloFisichella,33,3.0
3611,3611,FelipeMassa,25,8.0
3612,3612,MichaelSchumacher,37,10.0
3613,3613,VitantonioLiuzzi,25,0.0
3614,3614,ScottSpeed,23,0.0
3615,3615,JarnoTrulli,32,2.0
3616,3616,RalfSchumacher,31,0.0
3617,3617,TakumaSato,29,0.0
3618,3618,SakonYamamoto,24,0.0
3619,3619,DavidCoulthard,35,0.0
3620,3620,ChristianKlien,23,1.0
3621,3621,JensonButton,26,5.0
3622,3622,RubensBarrichello,34,0.0
3623,3623,ChristijanAlbers,27,0.0
3624,3624,TiagoMonteiro,30,0.0
3625,3625,KimiRäikkönen,25,0.0
3626,3626,JuanPablo Montoya,29,8.0
3627,3627,NickHeidfeld,28,0.0
3628,3628,MarkWebber,28,0.0
3629,3629,TiagoMonteiro,29,0.0
3630,3630,NarainKarthikeyan,28,0.0
3631,3631,FelipeMassa,24,1.0
3632,3632,JacquesVilleneuve,34,0.0
3633,3633,FernandoAlonso,24,10.0
3634,3634,GiancarloFisichella,32,5.0
3635,3635,ChristijanAlbers,26,0.0
3636,3636,RobertDoornbos,23,0.0
3637,3637,RubensBarrichello,33,0.0
3638,3638,MichaelSchumacher,36,4.0
3639,3639,JarnoTrulli,31,0.0
3640,3640,RalfSchumacher,30,3.0
3641,3641,TakumaSato,28,0.0
3642,3642,JensonButton,25,6.0
3643,3643,DavidCoulthard,34,2.0
3644,3644,ChristianKlien,22,0.0
3645,3645,KimiRäikkönen,23,0.0
3646,3646,DavidCoulthard,31,8.0
3647,3647,RalfSchumacher,27,0.0
3648,3648,JuanPablo Montoya,27,10.0
3649,3649,GiancarloFisichella,30,0.0
3650,3650,RalphFirman,27,0.0
3651,3651,NickHeidfeld,25,0.0
3652,3652,Heinz-HaraldFrentzen,35,0.0
3653,3653,FernandoAlonso,21,5.0
3654,3654,JarnoTrulli,28,6.0
3655,3655,JosVerstappen,31,0.0
3656,3656,NicolasKiesa,25,0.0
3657,3657,RubensBarrichello,30,0.0
3658,3658,MichaelSchumacher,34,2.0
3659,3659,Cristianoda Matta,29,3.0
3660,3660,OlivierPanis,36,4.0
3661,3661,JensonButton,23,1.0
3662,3662,JacquesVilleneuve,31,0.0
3663,3663,MarkWebber,26,0.0
3664,3664,JustinWilson,24,0.0
3665,3665,KimiRäikkönen,24,0.0
3666,3666,DavidCoulthard,33,5.0
3667,3667,JuanPablo Montoya,28,4.0
3668,3668,AntônioPizzonia,23,2.0
3669,3669,NickHeidfeld,27,0.0
3670,3670,GiorgioPantano,25,0.0
3671,3671,FelipeMassa,23,0.0
3672,3672,GiancarloFisichella,31,0.0
3673,3673,FernandoAlonso,23,6.0
3674,3674,JarnoTrulli,30,0.0
3675,3675,GianmariaBruni,23,0.0
3676,3676,ZsoltBaumgartner,23,0.0
3677,3677,RubensBarrichello,32,0.0
3678,3678,MichaelSchumacher,35,10.0
3679,3679,Cristianoda Matta,30,0.0
3680,3680,OlivierPanis,37,0.0
3681,3681,TakumaSato,27,1.0
3682,3682,JensonButton,24,8.0
3683,3683,MarkWebber,27,3.0
3684,3684,ChristianKlien,21,0.0
3685,3685,DavidCoulthard,26,6.0
3686,3686,MikaHäkkinen,29,10.0
3687,3687,JacquesVilleneuve,26,4.0
3688,3688,Heinz-HaraldFrentzen,30,0.0
3689,3689,RalfSchumacher,22,1.0
3690,3690,DamonHill,37,3.0
3691,3691,JeanAlesi,33,0.0
3692,3692,JohnnyHerbert,33,0.0
3693,3693,JarnoTrulli,23,0.0
3694,3694,OlivierPanis,31,0.0
